,0
0272cdb141e62321341591f0959794a2_wob-documenten-1010_3.png,"Grondwet. Er vindt een betere en bredere integrale belangenafweging plaats bij het vaststellen
van ministeriéle regelingen. Lees: het is niet alleen de minister van Volksgezondheid die bepaalt
wat er wel of niet gebeurt. Hij moet dat afstemmen met de minister van Justitie en Veiligheid en
met de minister van Binnenlandse Zaken en in overeenstemming met andere betrokken
vakministers, bijvoorbeeld de minister van Infrastructuur en Waterstaat als het om het openbaar
vervoer gaat. De duur van de wet wordt door het kabinet terugqagebracht van @én jaar naar zes
"
0272cdb141e62321341591f0959794a2_wob-documenten-1010_4.png,"maanden. Het parlement wordt niet achteraf geinformeerd, maar er vooraf bij betrokken.

Deze en nog diverse andere aanpassingen die het kabinet heeft aangebracht, hebben de zorgen
over de wet helaas bij velen nog niet weggenomen. Mensen maken zich zorgen over de impact
die deze wet volgens hen heeft op hun dagelijkse leven. Ze vragen zich af waarom de
noodverordeninaen niet voldoende ziin en welke vniheden er met deze wet noa verder kunnen
"
0272cdb141e62321341591f0959794a2_wob-documenten-1010_5.png,"worden ingeperkt. Dat zijn vragen die wij hier in het debat vandaag en morgen met elkaar voor
een groot deel beantwoorden, maar vooral ook vragen die duidelijk richting de samenleving door
de minister beantwoord moeten worden, zodat iedereen weet waar hij of zij aan toe is.

Graag hoor ik van de minister of hij de maatschappelijke onrust herkent en wat er de afgelopen
weken qedaan is om deze weo te nemen Hoe wordt ervoor aqezorad dat er een deaeliike
"
0272cdb141e62321341591f0959794a2_wob-documenten-1010_6.png,"duidelijke uitleg wordt gegeven van nut, noodzaak, doel en impact van de wet? Hoe gaat de
minister deze wet uitleggen aan de samenleving en waar kunnen mensen terecht als ze vragen
hebben?

Zoals gezegd, het bij de Kamer ingediende wetsvoorstel is stukken beter dan de
conciltatieversie maar we 7iin er nog niet Het kan en monet nono heter Grasgq0 wil ik Ingqaan an
"
0272cdb141e62321341591f0959794a2_wob-documenten-1010_7.png,"een aantal elementen in de wet waarvan de VVD graag ziet dat die beter geregeld worden.

Een belangrijk element in de wet is de democratische controle. In essentie is dat de reden van
deze wet. We werken nu met noodverordeningen. Zoals dat tot nu is gegaan, heeft dat praktisch
gezien gefunctioneerd, maar formeel zet het zowel het parlement als gemeenteraden buitenspel.
NMiet artikel 7 van de VWlet nihlieka nazondheid kan de minicter van Vinlkenesznndheain aanwiizingen
"
0272cdb141e62321341591f0959794a2_wob-documenten-1010_8.png,"Fs eee ROME SE ory) Me, Magen Mame eee Ok eee QRS Dae ot leap ee ARN em eee Rote cetee em Niece UMM nee Tene: oan RONENE mca aN, lt Gee gaa On) eset Nome eae nome Una eer a eet aoe Rit Meg eo aN gees
geven en maatregelen opleggen, en dus zonder formele parlementaire controle ingrijpen in ons
leven.
Voorzitter. Dat is allemaal begrijpelijk en voorstelbaar bij een kortdurende crisis, als er
bijvoorbeeld ergens een fabriek ontploft en er acuut in het belang van de volksgezondheid
ingmqenranan moatiumymrdan Ranerkandoe masatrancloan kanmerkan zirh dan maaets!] danr hot
"
0272cdb141e62321341591f0959794a2_wob-documenten-1010_9.png,"OS RS SE ee Se eee Se ee ee eee eee ee cea eee en nee ne Se ee Rn ee ie a SS eae eae ena, Sone mei leceerers
kortdurend karakter. Nu zijn we echter al zeven maanden onderweg, zeven maanden met
beperkende maatregelen zonder een formele rol van het parlement. Dat is niet alleen raar en
onwenselijk, maar laat direct de noodzaak van deze wet zien. Maar het kan en moet nog beter
dan nu in de wet is geformuleerd. Betrokkenheid van de Kamer bij een ministeriéle regeling via
een lichte voorhang is mooi, maar de mogelijkheid tot het wel of niet bekrachtigen is beter. Dat
nact hii ean demorraticche rechitectaat Justin het helang van het hebben van draagaviak voor
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1011_10.png,"Volgens mij was de motie die de heer Azarkan toen ingediend heeft heel breed geformuleerd. Hij
gaf daarbij volgens mij ook nog aan dat de boetes die toen uitgedeeld waren, ook geschrapt
moesten worden. Dat was volgens mij de reden waarom wij hebben tegengestemd.

De heer Azarkan (DENK):

Natie niet rz wantik heh tnen aanneneven dat die hnete non wel te hetalen viel zoaale ik zai Nat
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_11.png,"is een geldelijk bedrag; dat valt soms ook voor ouders op te brengen, zeker als je een kind hebt _
van 18, 19 jaar dat het niet kan betalen. Mij ging het om die justitiéle aantekening. Ik heb dus
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_2.png,"aanzien van de uitoefening van de bevoegdheid van de voorzitter van de veiligheidsregio. Zoals
wij niet willen dat de overheid ongecontroleerd haar gang kan gaan, zo willen lokale raden dat op
hun beurt ook niet. Daartoe moeten zij de instrumenten krijgen om dit te waarborgen.

Voorzitter. De VVD hecht uiteraard aan het handhaven van maatregelen, zo 90k van de
earanamasatranaslan Ma afaaslanan vvakoan sanan iare Aat ear vareshillands llanala dAanranariile af
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_3.png,"ee a a a a a a a a a a a ae a ee ae pee ae
feesten werden georganiseerd, waar veel mensen aanwezig waren die zich niet aan de
maatregelen hielden, waar geen namen geregistreerd werden, maar waar uiteindelijk ook geen
boetes werden uitgedeeld. Hoe kan dat, vraag ik de minister. Het argument ""daar is geen
beginnen aan"" valt volgens mij niet uit te leggen. Wat hebben onze handhavers nodig om de
maatregelen goed te kunnen handhaven en een boete uit te kunnen delen daar waar regels
avindant worden overtreden? Karam hone agat hat handhaven Bi mastrenelan conform artikel 52h
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_4.png,"A a ee ee ee | Eee ee ee ee ek Ne a ee ey ee EO ace Dae eR eS RRS = AEM mn
en artikel 58) in de praktijk werken?
Voorzitter. In de wet en in de maatregelen an sich wordt op een aantal punten, zoals het
maximaal aantal bezoekers, een uitzondering gemaakt voor bijeenkomsten van religieuze aard.
Dat religieuze bijeenkomsten een grondrecht zijn, is helder. Gelukkig zagen we in de eerste
earnanannalf dat ank bkarkan mnackooan an andera realiniaiicea inctoallinnan hin vorankhaminnrdalikhaid
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_5.png,"i a a i a a a a
namen. Ook in de tweede golf vragen we deze verantwoordelijkheid van kerkgemeenschappen.
Het ongemak was dan ook groot toen we afgelopen weekend kennisnamen van de drukbezochte
kerkdienst in Staphorst. De VVD hoopt dat kerkelijke koepels weer die verantwoordelijkheid uit de
eerste golf laten zien, maar we vragen de minister ook hoe deze afspraken goed geborgd blijven
en welke inspanning hij daarin wil leveren.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_6.png,"Voorzitter. Handhaving en beboeting moeten plaatsvinden wanneer de situatie dit vereist, maar
uiteraard moeten de gevolgen van handhaving ook proportioneel zijn. Juist in dat proportionele zit
iets nogal onwenselijks. De anderhalvemetermaatregel is hard nodig, maar uiteraard heel erg
onnatuurlijkk. Daarom voelt het niet goed om hier hele forse boetes op te zetten, met ook een
aantekening in het justitiéle dossier, het bekende strafblad. De hoogte van deze boete moet
omigan Ne ctrafhladaantekening moet eruit Het moet niet 70 7IliIn dat ean onder normale
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_7.png,"omstandigheden normale menselijke actie ertoe kan leiden dat iemand geen verklaring omtrent
gedrag krijgt. De VVD vindt het van groot belang dat mensen in hun latere professionele carriére
zo min mogelijk gehinderd worden door het hebben van een justitiéle aantekening naar
aanleiding van het overtreden van maatregelen die natuurlijk en menselijk gedrag inperken. Ter
versteviging van deze aangekondigde wijziging hebben wij dan ook een amendement ingediend.
Kan de minister zich vinden in de vooraestelde aanpassing van de wet?
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_8.png,"De heer Azarkan (DENK):

Ik ga in op de afgelopen woorden en zinnen die uitgesproken zijn ten aanzien van de boete en de
justitiéle aantekening. Ik zou bijna aangifte willen doen van het pikken van tekst van mij, want ik
heb deze woorden gebruikt in mei. Ik heb vervolgens ook een motie ingediend om te zeggen: joh,
het kan niet zo iin dat als ie 20 centimeter te kort afstand houct en ie een opleidina volat tot boa.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1011_9.png,"agent of kinderopvangmedewerker, het gevolg is dat je geen baan krijgt. Die €390 is nog tot
daaraan toe. Wat schetst mijn verbazing? Ik vind het een mooi verhaal, maar de heer Veldman
stemde tegen die motie om de justitiéle aantekening weg te halen. Het CDA deed dat overigens
ook. Waar komt dat inzicht nu vandaan?

Ne heer Valdman A/V‘:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1012_10.png,"Dranaweerleqden: dat Zin de Dexende Deroepen. In de nota van WiZIgINg IS DY net Depaien van
uitzonderingen op die 1,5 meter toegevoegd ""of die eerste hulp biedt bij een het leven of de
gezondheid bedreigende situatie”. Mag ik deze toevoeging zo lezen dat hier bijvoorbeeld ook de
mensen van de reddingsbrigade worden bedoeld? Daar wordt nog weleens wisselend naar
gekeken.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_11.png,"Voorzitter. IK begon mijn DEloog Met te Zeggen dal we Nnaaden genoopt dal Geze wet niet noaig
zou zijn geweest, maar dat we de noodzaak ervan onderschrijven. In het verlengde hiervan hoop
ik dat deze wet zo kort mogelijk van kracht hoeft te zijn. Ik onderschrijf het tijdelijke karakter dan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_2.png,"niets geroepen over die boete. Ik heb gezegd dat die justitiéle aantekening zou moeten
verdwijnen.

De heer Veldman (VVD):

Ik begrijp dat we elkaar daar nu in vinden, dus ik nodig de heer Azarkan van harte uit om het
amandamant Aatisan hakhkhan innadiand manasa in ta Alananw afta andoeretoaiinan Man ef#aan ie 4a4an
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_3.png,"SALE De ee er et ee ee et ee EE ae ee DOE Disa et er Ne re NE er ee er ee ee ee
dezelide kant van de lijn. Dat lijkkt me een succes.

De voorzitter:

Tot slot.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_4.png,"We Heel Adal Anal (VEINS).

Dank. Soms komen inzichten wat later, maar dit is volgens mij het juiste antwoord. Dank, meneer
Veldman.

De voorzitter:

Gaat u verder.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_5.png,"De heer Veldman (VVD):

Voorzitter. Ik was bij het menselijke, en om bij het menselijke te blijven: tiidens de eerste golf van
het coronavirus zijn met name de verpleeghuizen hard geraakt, zowel fysiek als mentaal. Een
algehele bezoekersstop voor bewoners werd voor het hele land afgekondigd, met slechts een
strenge en beperkte uitzondering voor familieleden en naasten om afscheid te kunnen nemen
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_6.png,"Van alerparen ale snel ZOUQeN KOMEN te Overniyaen. Vve Nepben Nelaas scnnjnenae vemMalen
gehoord en gelezen van familie en naasten die vanachter beschermend glas afscheid hebben
moeten nemen van een opa of een oma, een broer of een zus. Mensen die noodgedwongen een
dementerende moeder of vader maanden niet gezien hebben, met alle verdrietige gevolgen die
daarbij komen kijken.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_7.png,"IK Genk Gat ix namens neel veel MeEnsen spreek als Ik Zeg Gal we Gat niet Meer willen. Net Moet
dus niet zo zijn dat er al te gemakkelijk een generieke maatregel wordt ingesteld waarmee
verpleeghuizen op slot gaan. Bij elk verpleeghuis kan en moet er maatwerk plaatsvinden. De
VVD wil op dit punt de wet nog verder aanscherpen. Vij hebben dus het amendement van
mevrouw Van Brenk medeondertekend. Deelt de minister met mij dat er lokaal maatwerk mogelijk
is, dat zorgaanbieders zelf de verantwoordelijkheid hebben om de veiligheid van hun bewoners
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_8.png,"Cr MIMQewWeIReIS Le VOTQE Cll Gal 2i) Qdall ZCHS WEIR al GO DICE LOS Me ODE?! WiITIGl Oe
minister dan ook niet dat lokaal maatwerk het uitgangspunt moet zijn?

Voorzitter. De VVD heeft in eerdere coronadebatten gevraagd om een richtlijn die ingaat op het
betrekken van bewoners én bezoekers bij deze heftige beslissingen over het wel of niet toelaten
van bezoek. Deze richtlijn is er nu. De vraag aan de minister is of hij bereid is om deze richtlijn,
"
0272cdb141e62321341591f0959794a2_wob-documenten-1012_9.png,"ale bestuuraers verpient OM In Qesprek te gaan Met NUN DEZOeKEe!’s en DeEwoners, actiiel ONGer Qe
aandacht te brengen van die bestuurders van zorginstellingen, zodat iedereen daar kennis van
heeft en die richtlijn ook toepast.

Voorzitter. Er zijn natuurlijkk beroepen waarbij mensen zich, bij het uitoefenen van hun beroep,
bijvoorbeeld niet aan de 1,5 meter kunnen houden. Zorgverleners, politieagenten,
"
0272cdb141e62321341591f0959794a2_wob-documenten-1013_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1013_10.png,"veel nadrukkelijker de vingerafdrukken van de minister van BZK te staan. Het staat in ronkende
woorden op de website: ""Het ministerie van BZK borgt de kernwaarden van de democratie. BZK
staat voor een goed en slagvaardig openbaar bestuur en een overheid waar burgers op kunnen
vertrouwen.” Als ik kijk naar VWS, dan zie ik dat dit ministerie vooral gericht is op zorg. Waarom
is de minister van VWS dan de eerstverantwoordelijke voor deze wet? VWaarom is de minister van
BZK anders niet ten minste mede-indiener? Nou kan daar natuurliik een volstrekt technocratisch
"
0272cdb141e62321341591f0959794a2_wob-documenten-1013_11.png,"antwoord op komen: omdat het een toevoeging is aan de Wet publieke gezondheid. Maar dat
voldoet in mijn ogen niet wanneer het gaat om het zo wezenlijk ingrijpen in de verhoudingen,
zowel in bestuurlijk Nederland als in de verhouding burger-overheid. Ik zie dat de minister van
"
0272cdb141e62321341591f0959794a2_wob-documenten-1013_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1013_2.png,"ook van harte, maar aangezien niet te voorspellen is hoe de verspreiding en bestrijding van het
virus zal gaan verlopen — we zien het vandaag weer: bijna 5.000 besmettingen erbij — zullen we
er waarschijnlijk langer mee te maken hebben dan we met elkaar willen. Desalniettemin moet met
een grotere regelmaat dan het kabinet voorstelt, bekeken worden of deze wet nog wet moet
blijven. Juist daarom dient de VVD mede het amendement in om de looptijd van deze wet te
hekorten van vec naar drie maanden Maarna is weliewaar verlengina mocnelik maar cie vraact
"
0272cdb141e62321341591f0959794a2_wob-documenten-1013_3.png,"dan wel om een actieve handeling. Want wetten die het mogelijk maken om onze vrijheid in te _
perken, mogen nooit vanzelfsprekend zijn of worden.

Dank u wel.

Te a ew wee be pee
"
0272cdb141e62321341591f0959794a2_wob-documenten-1013_4.png,"ee EE.

Dank u wel. Dan geef ik nu het woord aan mevrouw Buitenweg namens GroenLinks.

Mevrouw Buitenweg (GroenLinks):

Dank u wel, mevrouw de voorzitter. De coronacrisis is nog lang niet voorbij en er worden
ingrjpende maatregelen genomen die veel van onze samenleving vragen. Maatregelen die
i Ne a at IO al ec aN a I Nae reel cc a ee ce tl ciel ete ec el an a i
"
0272cdb141e62321341591f0959794a2_wob-documenten-1013_5.png,"PEED TD RP ee WE Re a ed PP TEN Ue PR DCN Ca RN TE Ra CA ed Pd
de democratische rechtsstaat overeind blijft. Dat betekent dat het kabinet het land niet kan
besturen via decreten, maar dat het aan ons als gekozen volksvertegenwoordiging is om in te
stemmen met besluiten van het kabinet of ze te verwerpen. Die zeggenschap hebben we op dit
moment onvoldoende. Daarom is het goed dat we vandaag spreken over deze coronawet en
bovenal dat we de kans pakken om het wetsvoorstel van het kabinet op cruciale punten aan te
Nacean sonodaoatiunin Ait Arie in dea nncitea bk/namoan am ta gnronan dat da nndinea moaoatranclan
"
